Surface,Court,ranking_diff,AvgW,AvgL,win
Grass,Outdoor,-150,1.01,16.73,1
Grass,Outdoor,3,1.54,2.4,1
Grass,Outdoor,80,2.29,1.59,0
Grass,Outdoor,-58,1.23,3.98,1
Grass,Outdoor,287,2.1,1.69,0
Grass,Outdoor,94,4.72,1.17,0
Grass,Outdoor,15,2.31,1.58,0
Grass,Outdoor,93,2.51,1.51,1
Grass,Outdoor,42,2.55,1.49,0
Grass,Outdoor,33,3.78,1.25,0
Grass,Outdoor,57,2.3,1.59,1
Grass,Outdoor,-140,1.64,2.2,1
Grass,Outdoor,39,2.06,1.71,0
Grass,Outdoor,-20,1.91,1.83,1
Grass,Outdoor,63,8.42,1.06,0
Grass,Outdoor,21,1.94,1.81,0
Grass,Outdoor,66,3.68,1.26,0
Grass,Outdoor,-81,1.07,8.15,1
Grass,Outdoor,53,3.74,1.26,0
Grass,Outdoor,-172,1.09,6.85,1
Grass,Outdoor,150,13.84,1.02,0
Grass,Outdoor,-12,1.28,3.54,1
Grass,Outdoor,-52,1.23,4.01,0
Grass,Outdoor,-30,2.1,1.7,0
Grass,Outdoor,-28,1.06,8.7,1
Grass,Outdoor,-6,3.05,1.36,0
Grass,Outdoor,-14,1.68,2.13,1
Grass,Outdoor,57,4.47,1.19,0
Grass,Outdoor,23,3.34,1.31,1
Grass,Outdoor,84,11.98,1.03,0
Grass,Outdoor,28,4.72,1.17,0
Grass,Outdoor,60,1.83,1.92,1
Grass,Outdoor,44,3.61,1.28,0
Grass,Outdoor,18,8.42,1.07,0
Grass,Outdoor,-17,1.57,2.33,0
Grass,Outdoor,40,9.96,1.05,0
Grass,Outdoor,-40,1.33,3.19,1
Grass,Outdoor,-116,1.21,4.27,1
Grass,Outdoor,-42,1.35,3.1,1
Grass,Outdoor,28,8.11,1.07,0
Grass,Outdoor,14,7.26,1.09,0
Grass,Outdoor,-30,1.26,3.69,1
Grass,Outdoor,85,6.09,1.11,0
Grass,Outdoor,-23,1.8,1.95,1
Grass,Outdoor,-75,1.04,10.65,0
Grass,Outdoor,5,6.18,1.11,0
Grass,Outdoor,-17,1.19,4.49,1
Grass,Outdoor,65,5.97,1.12,0
Grass,Outdoor,-11,1.19,4.47,0
Grass,Outdoor,79,5.12,1.16,0
Grass,Outdoor,-5,1.62,2.26,1
Grass,Outdoor,6,3.78,1.26,0
Grass,Outdoor,10,1.96,1.82,1
Grass,Outdoor,3,2.38,1.57,0
Grass,Outdoor,-12,1.31,3.43,1
Grass,Outdoor,9,1.65,2.18,1
Grass,Outdoor,-26,1.3,3.36,0
Grass,Outdoor,193,2.03,1.74,1
Grass,Outdoor,-173,1.43,2.73,0
Grass,Outdoor,63,2.85,1.4,0
Grass,Outdoor,-40,1.78,1.97,1
Grass,Outdoor,-674,1.46,2.61,0
Grass,Outdoor,-12,1.19,4.4,1
Grass,Outdoor,80,1.62,2.22,1
Grass,Outdoor,26,1.46,2.61,0
Grass,Outdoor,156,2.59,1.48,0
Grass,Outdoor,280,3,1.36,1
Grass,Outdoor,-131,1.16,4.9,1
Grass,Outdoor,-43,1.67,2.14,1
Grass,Outdoor,117,2.11,1.69,1
Grass,Outdoor,-13,3.18,1.3,1
Grass,Outdoor,28,5.93,1.12,0
Grass,Outdoor,89,6.06,1.11,1
Grass,Outdoor,319,2.7,1.44,1
Grass,Outdoor,-192,1.43,2.72,0
Grass,Outdoor,270,3.09,1.35,0
Grass,Outdoor,-531,1.36,3,1
Grass,Outdoor,-496,1.28,3.56,0
Grass,Outdoor,3,1.57,2.36,0
Grass,Outdoor,352,3.13,1.34,0
Grass,Outdoor,-257,1.21,4.18,1
Grass,Outdoor,290,2.07,1.72,1
Grass,Outdoor,-473,1.1,6.59,1
Grass,Outdoor,-40,1.35,3.09,1
Grass,Outdoor,14,1.36,3.05,1
Clay,Outdoor,-2,2.53,1.49,0
Clay,Outdoor,-7,2.35,1.56,0
Clay,Outdoor,-277,1.39,2.83,0
Clay,Outdoor,217,3.83,1.24,0
Clay,Outdoor,13,2.32,1.57,1
Clay,Outdoor,-114,1.8,1.94,1
Clay,Outdoor,-154,1.38,2.94,1
Clay,Outdoor,-11,2.02,1.74,1
Clay,Outdoor,-792,1.07,7.72,1
Clay,Outdoor,-309,1.38,2.9,0
Clay,Outdoor,53,4.88,1.16,0
Clay,Outdoor,-230,1.66,2.15,0
Clay,Outdoor,-7,1.56,2.36,0
Clay,Outdoor,-16,1.5,2.52,1
Clay,Outdoor,-74,1.15,5.19,1
Clay,Outdoor,342,9.94,1.04,0
Clay,Outdoor,-46,1.41,2.8,1
Clay,Outdoor,-67,1.13,5.63,1
Clay,Outdoor,114,2.45,1.53,0
Clay,Outdoor,-43,1.28,3.53,1
Clay,Outdoor,-52,1.15,5.15,1
Clay,Outdoor,-26,1.28,3.52,0
Clay,Outdoor,-71,1.09,6.75,1
Clay,Outdoor,349,6.76,1.1,0
Clay,Outdoor,7,1.9,1.85,0
Clay,Outdoor,-16,1.57,2.36,1
Clay,Outdoor,15,2.49,1.51,1
Clay,Outdoor,29,3.71,1.26,1
Clay,Outdoor,-102,1.67,2.14,0
Clay,Outdoor,-84,1.62,2.22,1
Clay,Outdoor,107,3.16,1.33,0
Clay,Outdoor,-28,2.44,1.53,0
Clay,Outdoor,-2,2.21,1.63,0
Clay,Outdoor,38,2.27,1.6,1
Clay,Outdoor,-97,1.5,2.5,1
Clay,Outdoor,21,3.37,1.3,1
Clay,Outdoor,8,2.29,1.58,0
Clay,Outdoor,-36,2.14,1.66,1
Clay,Outdoor,-66,1.18,4.59,1
Clay,Outdoor,24,2.37,1.55,0
Clay,Outdoor,135,3.38,1.3,0
Clay,Outdoor,40,2.26,1.6,1
Clay,Outdoor,82,4.2,1.21,1
Clay,Outdoor,22,3.1,1.35,0
Clay,Outdoor,32,1.87,1.86,0
Clay,Outdoor,108,3.83,1.24,0
Clay,Outdoor,17,1.7,2.08,1
Clay,Outdoor,-15,1.5,2.51,0
Clay,Outdoor,-52,1.33,3.23,1
Clay,Outdoor,-39,2.06,1.72,1
Clay,Outdoor,22,1.48,2.56,1
Clay,Outdoor,-9,1.65,2.17,0
Clay,Outdoor,71,2.49,1.51,0
Clay,Outdoor,-13,1.94,1.81,0
Hard,Outdoor,23,2.31,1.58,1
Hard,Outdoor,5,2.14,1.67,0
Hard,Outdoor,-291,1.48,2.56,1
Hard,Outdoor,-39,1.59,2.27,0
Hard,Outdoor,-238,1.08,7.31,1
Hard,Outdoor,169,3.23,1.32,0
Hard,Outdoor,-119,2.61,1.47,0
Hard,Outdoor,-59,1.57,2.33,1
Hard,Outdoor,3,2.29,1.58,1
Hard,Outdoor,-21,2.68,1.44,1
Hard,Outdoor,38,2.21,1.63,0
Hard,Outdoor,51,1.99,1.76,1
Hard,Outdoor,-47,1.93,1.81,0
Hard,Outdoor,-1,1.8,1.95,0
Hard,Outdoor,187,3.5,1.28,0
Hard,Outdoor,-26,1.52,2.46,1
Hard,Outdoor,140,10.39,1.04,0
Hard,Outdoor,10,2.29,1.59,0
Hard,Outdoor,-9,1.62,2.23,1
Hard,Outdoor,-46,1.21,4.13,0
Hard,Outdoor,20,1.82,1.93,1
Hard,Outdoor,-70,1.29,3.44,1
Hard,Outdoor,-48,1.18,4.68,1
Hard,Outdoor,45,3.34,1.31,0
Hard,Outdoor,-77,1.35,3.08,1
Hard,Outdoor,40,2.46,1.52,1
Hard,Outdoor,30,1.54,2.42,1
Clay,Outdoor,8,2.29,1.59,0
Clay,Outdoor,-6,2.01,1.75,0
Clay,Outdoor,-130,1.6,2.27,0
Clay,Outdoor,-26,1.36,3.01,1
Clay,Outdoor,100,3.28,1.32,0
Clay,Outdoor,-128,1.39,2.88,1
Clay,Outdoor,-4,2.09,1.69,0
Clay,Outdoor,-27,1.76,2,0
Clay,Outdoor,13,2.07,1.71,0
Clay,Outdoor,-73,1.66,2.17,1
Clay,Outdoor,42,1.89,1.85,1
Clay,Outdoor,-10,2.59,1.47,0
Clay,Outdoor,-5,2.89,1.39,0
Clay,Outdoor,-8,1.31,3.32,1
Clay,Outdoor,-50,1.76,2,1
Clay,Outdoor,53,2.02,1.74,1
Clay,Outdoor,-15,2.54,1.49,0
Clay,Outdoor,-36,1.64,2.17,0
Clay,Outdoor,-55,2.33,1.57,0
Clay,Outdoor,-27,2.01,1.75,0
Clay,Outdoor,-47,1.41,2.81,1
Clay,Outdoor,-55,1.24,3.91,1
Clay,Outdoor,4,2.26,1.61,0
Clay,Outdoor,-63,1.3,3.35,1
Clay,Outdoor,55,3.54,1.28,1
Clay,Outdoor,26,1.32,3.26,1
Clay,Outdoor,-35,1.34,3.12,1
Clay,Outdoor,41,4.58,1.18,1
Clay,Outdoor,78,2.15,1.65,1
Clay,Outdoor,-89,1.41,2.79,1
Clay,Outdoor,36,2.01,1.74,1
Clay,Outdoor,-18,1.62,2.22,1
Clay,Outdoor,-27,1.46,2.63,1
Clay,Outdoor,39,3.34,1.31,0
Clay,Outdoor,-7,1.45,2.65,1
Clay,Outdoor,141,4.01,1.23,0
Clay,Outdoor,13,1.98,1.77,0
Clay,Outdoor,58,2.57,1.48,0
Clay,Outdoor,62,1.96,1.79,0
Clay,Outdoor,-76,1.17,4.71,0
Clay,Outdoor,48,2.76,1.42,1
Clay,Outdoor,57,2.69,1.44,0
Clay,Outdoor,33,2.38,1.55,1
Clay,Outdoor,-23,1.88,1.86,0
Clay,Outdoor,-55,1.41,2.81,1
Clay,Outdoor,28,2.22,1.62,1
Clay,Outdoor,-67,1.42,2.8,0
Clay,Outdoor,50,3.19,1.32,0
Clay,Outdoor,-26,1.98,1.77,0
Clay,Outdoor,269,1.64,2.18,0
Clay,Outdoor,-220,1.21,4.18,0
Clay,Outdoor,-111,1.73,2.05,0
Clay,Outdoor,410,6.38,1.11,0
Clay,Outdoor,17,2.2,1.63,0
Clay,Outdoor,-45,1.37,2.98,0
Clay,Outdoor,597,4.41,1.19,0
Clay,Outdoor,22,1.66,2.14,1
Clay,Outdoor,-68,1.18,4.72,1
Clay,Outdoor,-110,1.41,2.78,0
Clay,Outdoor,26,2.26,1.6,0
Clay,Outdoor,-85,1.2,4.27,1
Clay,Outdoor,42,4.44,1.19,1
Clay,Outdoor,-250,1.11,5.94,1
Clay,Outdoor,29,3.43,1.29,0
Clay,Outdoor,-5,1.41,2.81,1
Clay,Outdoor,-423,1.05,9.49,1
Clay,Outdoor,-64,1.39,2.88,0
Clay,Outdoor,-25,2.33,1.57,0
Clay,Outdoor,-10,2.44,1.53,0
Clay,Outdoor,191,8.59,1.06,0
Clay,Outdoor,14,2.18,1.65,0
Clay,Outdoor,-133,1.18,4.59,0
Clay,Outdoor,51,2.77,1.42,0
Clay,Outdoor,-24,2.05,1.73,0
Clay,Outdoor,-56,1.4,2.88,1
Clay,Outdoor,100,4.38,1.2,0
Clay,Outdoor,-29,1.65,2.19,1
Hard,Outdoor,-31,2.18,1.64,0
Hard,Outdoor,42,2.56,1.48,0
Hard,Outdoor,-12,1.7,2.08,1
Hard,Outdoor,-47,1.45,2.66,0
Hard,Outdoor,240,2.84,1.4,0
Hard,Outdoor,-8,2.49,1.5,0
Hard,Outdoor,-1230,1.22,4.05,1
Hard,Outdoor,17,2.74,1.42,0
Hard,Outdoor,-47,1.49,2.54,1
Hard,Outdoor,-56,1.75,2,0
Hard,Outdoor,96,1.67,2.13,1
Hard,Outdoor,211,3.63,1.25,0
Hard,Outdoor,-36,2.48,1.52,1
Hard,Outdoor,57,2.83,1.4,0
Hard,Outdoor,-93,1.41,2.81,1
Hard,Outdoor,60,2.67,1.45,0
Hard,Outdoor,77,2.31,1.58,0
Hard,Outdoor,37,3.21,1.33,1
Hard,Outdoor,50,1.5,2.51,1
Hard,Outdoor,188,9.83,1.05,0
Hard,Outdoor,62,3.31,1.32,0
Hard,Outdoor,-20,1.56,2.37,0
Hard,Outdoor,90,1.75,2.01,0
Hard,Outdoor,61,6.37,1.11,0
Hard,Outdoor,-26,1.55,2.4,1
Hard,Outdoor,-23,1.15,5.17,1
Hard,Outdoor,-16,1.26,3.74,0
Clay,Outdoor,-64,1.26,3.7,1
Clay,Outdoor,34,2.92,1.38,0
Clay,Outdoor,-173,3.9,1.25,0
Clay,Outdoor,-124,1.43,2.79,1
Clay,Outdoor,86,2.81,1.4,0
Clay,Outdoor,-27,2.39,1.56,0
Clay,Outdoor,-113,1.39,2.89,1
Clay,Outdoor,1189,5.59,1.13,0
Clay,Outdoor,-71,1.59,2.29,1
Clay,Outdoor,16,1.3,3.39,1
Clay,Outdoor,-3,1.79,1.96,0
Clay,Outdoor,6,2.65,1.45,1
Clay,Outdoor,241,1.58,2.43,0
Clay,Outdoor,53,2.34,1.57,0
Clay,Outdoor,-63,1.37,2.97,1
Clay,Outdoor,-69,1.14,5.45,1
Clay,Outdoor,-137,1.38,2.94,1
Clay,Outdoor,-33,1.24,3.86,1
Clay,Outdoor,63,3.05,1.35,0
Clay,Outdoor,-11,1.44,2.68,1
Clay,Outdoor,40,3,1.37,1
Clay,Outdoor,-50,1.33,3.2,0
Clay,Outdoor,-20,1.55,2.39,1
Clay,Outdoor,48,1.6,2.27,1
Clay,Outdoor,-8,1.77,2,0
Clay,Outdoor,-33,1.54,2.41,1
Clay,Outdoor,-42,1.39,2.91,1
Hard,Outdoor,4,1.46,2.63,1
Hard,Outdoor,35,2.25,1.61,0
Hard,Outdoor,72,1.55,2.39,0
Hard,Outdoor,61,2.78,1.41,0
Hard,Outdoor,13,2.08,1.7,0
Hard,Outdoor,-60,1.35,3.07,0
Hard,Outdoor,4,1.49,2.54,0
Hard,Outdoor,-14,1.38,2.9,0
Hard,Outdoor,-101,1.21,4.19,1
Hard,Outdoor,25,1.89,1.85,0
Hard,Outdoor,36,5.65,1.13,0
Hard,Outdoor,-417,2.12,1.69,0
Hard,Outdoor,28,1.67,2.14,0
Hard,Outdoor,319,3.44,1.3,1
Hard,Outdoor,28,2.93,1.38,0
Hard,Outdoor,17,1.8,1.93,1
Hard,Outdoor,30,1.65,2.18,1
Hard,Outdoor,-15,1.39,2.86,1
Hard,Outdoor,-37,1.21,4.3,1
Hard,Outdoor,41,3.09,1.35,0
Hard,Outdoor,85,1.41,2.82,1
Hard,Outdoor,119,8.68,1.06,0
Hard,Outdoor,-91,1.55,2.41,1
Hard,Outdoor,27,2.89,1.39,0
Hard,Outdoor,21,2.39,1.55,1
Hard,Outdoor,45,3.4,1.3,1
Hard,Outdoor,34,2.28,1.59,1
Hard,Outdoor,31,2.93,1.38,1
Hard,Outdoor,-27,1.29,3.49,1
Hard,Outdoor,-322,1.31,3.29,1
Hard,Outdoor,-94,2.01,1.76,0
Hard,Outdoor,-506,1.11,6.31,1
Hard,Outdoor,-43,1.43,2.72,0
Hard,Outdoor,-109,1.26,3.74,1
Hard,Outdoor,29,3.93,1.23,0
Hard,Outdoor,-48,1.36,2.99,1
Hard,Outdoor,-22,1.77,1.99,1
Hard,Outdoor,-24,1.22,4.2,0
Hard,Outdoor,20,2.62,1.46,0
Hard,Outdoor,54,3.5,1.29,1
Hard,Outdoor,15,2.37,1.56,1
Hard,Outdoor,84,1.32,3.25,1
Hard,Outdoor,28,2.71,1.44,0
Hard,Outdoor,-37,1.73,2.05,1
Hard,Outdoor,-104,2.02,1.75,0
Hard,Outdoor,-92,3.28,1.32,0
Hard,Outdoor,8,3.17,1.33,1
Hard,Outdoor,14,1.58,2.32,0
Hard,Outdoor,163,2.21,1.63,0
Hard,Outdoor,-19,2.19,1.64,0
Hard,Outdoor,20,1.68,2.11,0
Hard,Outdoor,-22,1.83,1.9,1
Hard,Outdoor,-18,1.88,1.85,1
Hard,Outdoor,-21,1.69,2.11,0
Hard,Outdoor,192,6.03,1.11,1
Hard,Outdoor,2,1.67,2.15,1
Hard,Outdoor,53,2.9,1.39,0
Hard,Outdoor,-39,1.22,4.1,0
Hard,Outdoor,-8,1.55,2.39,0
Hard,Outdoor,-65,1.47,2.59,0
Hard,Outdoor,-296,1.15,5.02,1
Hard,Outdoor,33,1.56,2.35,1
Hard,Outdoor,4,1.41,2.78,1
Hard,Outdoor,-52,1.51,2.5,0
Hard,Outdoor,-24,1.84,1.89,1
Hard,Outdoor,2,1.57,2.33,0
Hard,Outdoor,61,4.98,1.16,0
Hard,Outdoor,48,4.92,1.17,0
Hard,Outdoor,-393,1.25,3.77,1
Hard,Outdoor,-41,1.2,4.31,1
Hard,Outdoor,-23,1.43,2.73,1
Hard,Outdoor,-47,1.08,7.42,1
Hard,Outdoor,-88,1.23,4.02,1
Hard,Outdoor,35,3.9,1.24,1
Hard,Outdoor,153,2.26,1.6,0
Hard,Outdoor,-7,3.71,1.26,0
Hard,Outdoor,31,6.14,1.11,0
Hard,Outdoor,-19,1.58,2.3,0
Hard,Outdoor,28,2.15,1.66,0
Hard,Outdoor,-15,2.03,1.74,1
Hard,Outdoor,-47,1.18,4.57,1
Hard,Outdoor,-63,1.53,2.45,0
Hard,Outdoor,66,2.77,1.42,1
Hard,Outdoor,-51,1.74,2.03,1
Hard,Outdoor,23,7.08,1.09,0
Hard,Outdoor,-42,1.15,5.17,1
Hard,Outdoor,40,1.77,1.99,1
Hard,Outdoor,-32,1.11,6.36,1
Hard,Outdoor,-66,1.41,2.79,0
Hard,Outdoor,7,2.7,1.44,0
Hard,Outdoor,-14,1.23,4.07,1
Hard,Outdoor,-52,1.18,4.68,1
Hard,Outdoor,86,8.44,1.06,0
Hard,Outdoor,41,1.8,1.96,0
Hard,Outdoor,-36,1.06,8.5,1
Hard,Outdoor,-4,1.42,2.8,1
Hard,Outdoor,70,4.12,1.23,0
Hard,Outdoor,3,2.24,1.63,1
Hard,Outdoor,-1,1.63,2.23,0
Hard,Outdoor,-1,1.98,1.8,0
Hard,Outdoor,8,2.24,1.62,1
Hard,Outdoor,48,1.82,1.91,1
Hard,Outdoor,10,1.55,2.38,1
Hard,Outdoor,19,1.41,2.8,1
Hard,Outdoor,59,1.97,1.78,1
Hard,Outdoor,12,2.31,1.57,1
Hard,Outdoor,19,1.37,2.97,1
Hard,Outdoor,-27,1.33,3.19,1
Hard,Outdoor,-47,1.46,2.65,1
Hard,Outdoor,32,2.97,1.37,0
Hard,Outdoor,-33,1.19,4.44,1
Hard,Outdoor,-43,1.78,1.97,1
Hard,Outdoor,11,1.64,2.2,1
Hard,Outdoor,-54,2.02,1.75,1
Hard,Outdoor,-30,1.2,4.35,1
Hard,Outdoor,49,3.5,1.28,1
Hard,Outdoor,13,1.9,1.84,1
Hard,Outdoor,-27,1.46,2.61,0
Hard,Outdoor,2,1.59,2.28,1
Hard,Outdoor,-3,1.78,1.94,1
Hard,Outdoor,-74,1.16,4.87,1
Hard,Outdoor,-10,1.64,2.2,1
Hard,Outdoor,-20,3.55,1.28,0
Hard,Outdoor,-42,1.13,5.69,1
Hard,Outdoor,5,2.68,1.44,0
Hard,Outdoor,-95,1.16,5.03,1
Hard,Outdoor,-44,1.16,4.83,1
Hard,Outdoor,-10,1.9,1.84,1
Hard,Outdoor,-6,1.36,3.01,0
Hard,Outdoor,-10,1.37,2.96,1
Hard,Outdoor,-34,1.44,2.69,1
Hard,Outdoor,-12,1.96,1.78,0
Hard,Outdoor,28,1.65,2.16,1
Hard,Outdoor,82,10.21,1.04,0
Hard,Outdoor,-54,1.09,6.76,1
Hard,Outdoor,-18,2.55,1.49,0
Hard,Outdoor,-108,1.37,2.99,1
Hard,Outdoor,37,3.72,1.26,0
Hard,Outdoor,-25,1.36,3.07,1
Hard,Outdoor,51,6.37,1.11,0
Hard,Outdoor,23,4.06,1.22,0
Hard,Outdoor,5,2.23,1.62,0
Hard,Outdoor,34,2.23,1.61,0
Hard,Outdoor,31,10.44,1.04,0
Hard,Outdoor,13,3.11,1.34,1
Hard,Outdoor,31,5.21,1.15,0
Hard,Outdoor,5,1.63,2.21,0
Hard,Outdoor,8,2.37,1.56,1
Hard,Outdoor,32,2.41,1.55,1
Hard,Outdoor,10,2.46,1.53,1
Hard,Outdoor,4,3.65,1.27,0
Hard,Outdoor,19,3.76,1.26,1
Hard,Outdoor,23,2.37,1.56,1
Hard,Outdoor,-18,1.28,3.57,1
Hard,Outdoor,34,4.21,1.22,0
Hard,Outdoor,10,1.74,2.02,0
Hard,Outdoor,-13,1.88,1.84,0
Hard,Outdoor,22,1.63,2.21,1
Hard,Outdoor,-6,2.29,1.59,0
Hard,Outdoor,-31,2.22,1.62,1
Hard,Outdoor,49,2.96,1.38,1
Hard,Outdoor,57,3.02,1.37,0
Hard,Outdoor,-34,2.33,1.57,0
Hard,Outdoor,-134,1.35,3.11,0
Hard,Outdoor,-26,1.58,2.32,1
Hard,Outdoor,2,1.44,2.72,1
Hard,Outdoor,35,1.3,3.4,1
Hard,Outdoor,43,1.53,2.46,1
Hard,Outdoor,-1,1.94,1.82,0
Hard,Outdoor,-7,2.3,1.59,0
Hard,Outdoor,-14,3.04,1.36,0
Hard,Outdoor,-21,1.7,2.09,1
Hard,Outdoor,157,3.09,1.35,0
Hard,Outdoor,-25,1.66,2.15,0
Hard,Outdoor,-38,1.3,3.37,1
Hard,Outdoor,23,1.89,1.83,0
Hard,Outdoor,-304,1.25,3.77,1
Hard,Outdoor,-49,1.38,2.92,0
Hard,Outdoor,33,2.27,1.59,0
Hard,Outdoor,-50,1.62,2.23,1
Hard,Outdoor,44,2.3,1.57,1
Hard,Outdoor,84,3.13,1.34,0
Hard,Outdoor,-31,1.9,1.84,1
Hard,Outdoor,-13,1.61,2.27,1
Hard,Outdoor,68,1.85,1.89,0
Hard,Outdoor,73,2.74,1.43,0
Hard,Outdoor,-6,1.83,1.91,1
Hard,Outdoor,-60,1.62,2.21,0
Hard,Outdoor,26,2.41,1.54,0
Hard,Outdoor,-9,1.7,2.07,0
Hard,Outdoor,24,2.19,1.63,0
Hard,Outdoor,32,3.84,1.25,0
Hard,Outdoor,2,1.94,1.8,1
Hard,Outdoor,8,2.37,1.57,1
Hard,Outdoor,-20,1.5,2.51,1
Hard,Outdoor,-52,1.37,2.99,1
Hard,Outdoor,-29,1.27,3.72,0
Hard,Outdoor,-15,2.16,1.66,0
Hard,Outdoor,-6,2.23,1.62,1
Hard,Outdoor,-1,1.55,2.38,0
Hard,Outdoor,-1,1.95,1.9,0
Hard,Outdoor,-60,1.16,4.93,1
Hard,Outdoor,74,7,1.09,0
Hard,Outdoor,-269,1.16,5.01,1
Hard,Outdoor,78,1.56,2.36,1
Hard,Outdoor,46,4.84,1.17,0
Hard,Outdoor,-122,1.24,3.86,1
Hard,Outdoor,-16,1.59,2.29,1
Hard,Outdoor,-209,1.02,14.98,1
Hard,Outdoor,129,3.4,1.3,0
Hard,Outdoor,-60,2.51,1.5,0
Hard,Outdoor,117,2.46,1.52,1
Hard,Outdoor,466,4.12,1.22,0
Hard,Outdoor,-127,1.39,2.9,0
Hard,Outdoor,-102,1.97,1.78,1
Hard,Outdoor,69,16.88,1.02,0
Hard,Outdoor,-11,2.13,1.67,0
Hard,Outdoor,-67,1.37,2.96,1
Hard,Outdoor,30,2.47,1.52,0
Hard,Outdoor,7,1.83,1.91,1
Hard,Outdoor,-21,1.36,3.01,1
Hard,Outdoor,55,2.42,1.54,1
Hard,Outdoor,-75,1.23,3.97,0
Hard,Outdoor,-158,1.32,3.3,1
Hard,Outdoor,-94,1.01,24.15,1
Hard,Outdoor,-50,1.07,8.17,0
Hard,Outdoor,1,2.84,1.4,1
Hard,Outdoor,72,2.47,1.52,1
Hard,Outdoor,38,2.97,1.37,1
Hard,Outdoor,140,1.95,1.8,0
Hard,Outdoor,35,2.58,1.48,0
Hard,Outdoor,-117,1.31,3.29,1
Hard,Outdoor,-61,1.03,12.84,1
Hard,Outdoor,45,1.26,3.69,0
Hard,Outdoor,44,6.64,1.1,0
Hard,Outdoor,131,4.13,1.21,0
Hard,Outdoor,76,1.19,4.46,1
Hard,Outdoor,7,1.59,2.28,1
Hard,Outdoor,173,2.24,1.61,1
Hard,Outdoor,-78,1.12,6.11,1
Hard,Outdoor,5,2.57,1.48,0
Hard,Outdoor,-33,1.19,4.35,1
Hard,Outdoor,213,3,1.37,0
Hard,Outdoor,-198,1.03,12.85,1
Hard,Outdoor,20,3.34,1.31,1
Hard,Outdoor,-152,1.14,5.24,1
Hard,Outdoor,-92,1.01,18.78,1
Hard,Outdoor,-574,1.02,14.16,1
Hard,Outdoor,38,3.08,1.35,1
Hard,Outdoor,-31,2.38,1.55,0
Hard,Outdoor,-203,1.35,3.11,0
Hard,Outdoor,9,1.73,2.04,0
Hard,Outdoor,82,3.38,1.3,0
Hard,Outdoor,39,4.66,1.18,0
Hard,Outdoor,47,4.63,1.18,0
Hard,Outdoor,28,5.35,1.14,1
Hard,Outdoor,67,15.03,1.02,0
Hard,Outdoor,-8,2.08,1.7,0
Hard,Outdoor,-58,1.24,3.85,1
Hard,Outdoor,-58,1.23,4.03,1
Hard,Outdoor,58,4.96,1.16,0
Hard,Outdoor,26,3.38,1.3,0
Hard,Outdoor,588,6.75,1.09,0
Hard,Outdoor,45,2.14,1.66,1
Hard,Outdoor,67,4.43,1.19,0
Hard,Outdoor,-102,1.5,2.5,1
Hard,Outdoor,35,4.77,1.17,1
Hard,Outdoor,67,7.63,1.08,0
Hard,Outdoor,122,1.81,1.93,0
Hard,Outdoor,-134,1.25,3.81,0
Hard,Outdoor,-11,1.88,1.86,0
Hard,Outdoor,32,3,1.37,1
Hard,Outdoor,-97,1.28,3.5,1
Hard,Outdoor,102,19.97,1.01,0
Hard,Outdoor,98,4,1.23,0
Hard,Outdoor,109,2.86,1.4,0
Hard,Outdoor,-67,1.15,5.19,1
Hard,Outdoor,97,2.28,1.6,0
Hard,Outdoor,-57,1.18,4.51,1
Hard,Outdoor,49,1.57,2.34,1
Hard,Outdoor,-49,1.12,5.96,1
Hard,Outdoor,-4,1.66,2.16,0
Hard,Outdoor,-19,1.42,2.76,1
Hard,Outdoor,-184,1.33,3.19,1
Hard,Outdoor,138,3.58,1.27,0
Hard,Outdoor,-43,1.16,4.94,1
Hard,Outdoor,81,3.37,1.31,0
Hard,Outdoor,58,4.93,1.16,0
Hard,Outdoor,-5,3.7,1.26,1
Hard,Outdoor,-119,1.01,19.48,1
Hard,Outdoor,-144,1.15,4.99,1
Hard,Outdoor,-24,1.26,3.7,1
Hard,Outdoor,-33,1.17,4.94,1
Hard,Outdoor,72,5.25,1.15,0
Hard,Outdoor,11,1.71,2.08,1
Hard,Outdoor,-37,1.56,2.39,1
Hard,Outdoor,38,8.91,1.06,0
Hard,Outdoor,43,4.91,1.16,0
Hard,Outdoor,-25,2.05,1.73,1
Hard,Outdoor,124,1.7,2.11,0
Hard,Outdoor,-39,1.36,3.06,1
Hard,Outdoor,-47,1.14,5.4,1
Hard,Outdoor,-107,1.02,13.85,1
Hard,Outdoor,-9,2.32,1.58,1
Hard,Outdoor,-105,1.12,5.94,1
Hard,Outdoor,-25,2.41,1.55,1
Hard,Outdoor,47,5.54,1.13,0
Hard,Outdoor,6,1.42,2.76,1
Hard,Outdoor,11,1.86,1.88,0
Hard,Outdoor,41,8.15,1.07,0
Hard,Outdoor,23,6.67,1.1,1
Hard,Outdoor,6,2.26,1.61,1
Hard,Outdoor,6,2.15,1.67,0
Hard,Outdoor,19,1.72,2.07,0
Hard,Outdoor,18,3.42,1.3,0
Hard,Outdoor,18,8.88,1.06,0
Hard,Outdoor,13,9.98,1.05,0
Hard,Outdoor,-27,1.32,3.29,1
Hard,Outdoor,-5,1.8,1.96,0
Hard,Outdoor,4,2.07,1.72,0
Hard,Outdoor,24,11.38,1.04,0
Hard,Outdoor,16,4,1.24,0
Hard,Outdoor,3,4.37,1.21,0
Hard,Outdoor,13,2,1.78,0
Hard,Outdoor,-7,1.08,7.79,1
