Surface,Court,ranking_diff,AvgW,AvgL,win
Clay,Outdoor,-82,1.55,2.4,0
Clay,Outdoor,-67,1.43,2.73,1
Clay,Outdoor,-27,1.72,2.07,0
Clay,Outdoor,32,3.04,1.36,0
Clay,Outdoor,181,4.72,1.17,0
Clay,Outdoor,87,4.72,1.17,0
Clay,Outdoor,-104,1.28,3.46,0
Clay,Outdoor,46,3.3,1.32,0
Clay,Outdoor,-96,1.33,3.22,0
Clay,Outdoor,110,4.42,1.2,0
Clay,Outdoor,-20,1.68,2.13,1
Clay,Outdoor,90,3.74,1.26,0
Clay,Outdoor,-5,1.59,2.33,0
Clay,Outdoor,-4,2.65,1.47,1
Clay,Indoor,-56,2.26,1.61,0
Clay,Indoor,-91,1.91,1.84,0
Clay,Indoor,-55,1.27,3.62,1
Clay,Indoor,-38,1.39,2.88,1
Clay,Indoor,-62,1.26,3.67,1
Clay,Indoor,4,1.61,2.28,1
Clay,Indoor,-90,2.27,1.61,1
Clay,Indoor,5,1.74,2.05,0
Clay,Indoor,17,2.09,1.71,1
Clay,Indoor,-10,1.63,2.23,0
Clay,Indoor,-17,1.28,3.5,1
Clay,Indoor,-321,1.15,5.08,1
Clay,Indoor,-68,1.29,3.44,1
Clay,Indoor,-92,1.21,4.32,1
Clay,Indoor,-83,1.11,6.19,1
Clay,Indoor,6,1.64,2.2,1
Clay,Indoor,-60,2.48,1.52,1
Clay,Indoor,72,3.23,1.33,0
Clay,Indoor,-41,1.36,3.06,1
Clay,Indoor,31,1.96,1.81,1
Clay,Indoor,-10,1.75,2.04,1
Clay,Indoor,73,2.51,1.51,1
Clay,Indoor,8,2.63,1.46,1
Clay,Indoor,103,11.07,1.03,0
Clay,Indoor,43,3.26,1.32,1
Clay,Indoor,35,1.87,1.9,1
Clay,Indoor,89,2.17,1.66,0
Clay,Indoor,-76,1.09,7.2,1
Clay,Indoor,38,2.03,1.76,0
Clay,Indoor,25,3.62,1.28,1
Clay,Indoor,-33,1.4,2.85,0
Clay,Outdoor,-347,1.09,6.97,1
Clay,Outdoor,-8,1.44,2.71,1
Clay,Outdoor,113,2.04,1.74,0
Clay,Outdoor,-114,1.33,3.16,1
Clay,Outdoor,41,1.74,2.05,1
Clay,Outdoor,941,10.76,1.03,0
Clay,Outdoor,60,1.78,1.98,1
Clay,Outdoor,-17,2.15,1.68,0
Clay,Outdoor,44,1.41,2.83,1
Clay,Outdoor,1062,12.6,1.02,0
Clay,Outdoor,-54,1.6,2.28,1
Clay,Outdoor,-176,1.22,4.13,1
Clay,Outdoor,71,2.33,1.58,0
Clay,Outdoor,-46,1.48,2.59,1
Clay,Outdoor,94,2.47,1.52,1
Clay,Outdoor,-47,1.77,2,0
Clay,Outdoor,-53,1.49,2.54,1
Clay,Outdoor,-65,1.22,4.07,1
Clay,Outdoor,82,2.43,1.53,0
Clay,Outdoor,70,3.23,1.33,0
Clay,Outdoor,64,2.54,1.5,0
Clay,Outdoor,-26,2.09,1.71,1
Clay,Outdoor,42,1.98,1.79,1
Clay,Outdoor,-49,1.24,3.88,1
Clay,Outdoor,64,3.93,1.24,0
Clay,Outdoor,-10,2.18,1.66,0
Clay,Outdoor,-24,1.87,1.88,0
Clay,Outdoor,103,2.62,1.47,1
Clay,Outdoor,6,1.58,2.33,1
Clay,Outdoor,-55,1.9,1.86,0
Clay,Outdoor,35,2.48,1.52,1
Clay,Outdoor,3,3.33,1.31,0
Clay,Outdoor,-82,1.19,4.52,1
Clay,Outdoor,20,3.5,1.29,1
Clay,Outdoor,135,3.98,1.23,0
Clay,Outdoor,145,6.18,1.11,0
Clay,Outdoor,23,2.77,1.42,1
Clay,Outdoor,174,2.29,1.59,0
Clay,Outdoor,6,2.08,1.72,1
Clay,Outdoor,13,3.74,1.26,1
Clay,Outdoor,187,5.49,1.14,0
Clay,Outdoor,30,1.98,1.78,0
Clay,Outdoor,17,2.52,1.51,0
Clay,Outdoor,39,3.56,1.28,1
Clay,Outdoor,17,3.42,1.3,0
Clay,Outdoor,45,2.9,1.39,0
Clay,Outdoor,186,8.11,1.07,0
Clay,Outdoor,-8,2.11,1.7,1
Clay,Outdoor,12,3.11,1.35,1
Clay,Outdoor,24,2.98,1.37,0
Clay,Outdoor,12,4.04,1.23,0
Clay,Outdoor,-5,1.79,1.98,1
Clay,Outdoor,-6,2.57,1.48,0
Clay,Outdoor,-14,1.39,2.94,0
Clay,Outdoor,2,2.58,1.49,1
Clay,Outdoor,29,4.17,1.22,0
Clay,Outdoor,9,2.15,1.69,1
Clay,Outdoor,-21,1.23,4.02,1
Clay,Outdoor,-45,2.33,1.57,0
Clay,Outdoor,-17,1.55,2.39,0
Clay,Outdoor,-47,1.47,2.6,0
Clay,Outdoor,23,2.13,1.68,0
Clay,Outdoor,926,12.06,1.03,0
Clay,Outdoor,9,2.67,1.45,1
Clay,Outdoor,230,8.69,1.06,0
Clay,Outdoor,56,1.24,3.9,1
Clay,Outdoor,144,4.87,1.16,0
Clay,Outdoor,36,5.12,1.15,0
Clay,Outdoor,-31,2.28,1.6,0
Clay,Outdoor,-69,1.18,4.65,1
Clay,Outdoor,-44,1.69,2.12,1
Clay,Outdoor,-69,1.46,2.65,1
Clay,Outdoor,-86,1.34,3.18,1
Clay,Outdoor,39,3.76,1.25,0
Clay,Outdoor,39,5.05,1.16,1
Clay,Outdoor,5,3.64,1.27,1
Clay,Outdoor,-177,1.15,5.17,1
Clay,Outdoor,66,5.09,1.15,0
Clay,Outdoor,-50,1.61,2.26,0
Clay,Outdoor,119,3.47,1.29,0
Clay,Outdoor,-10,1.54,2.41,0
Clay,Outdoor,38,1.84,1.93,0
Clay,Outdoor,60,3.54,1.28,1
Clay,Outdoor,28,3.15,1.34,0
Clay,Outdoor,-25,1.35,3.12,0
Clay,Outdoor,27,1.95,1.82,1
Clay,Outdoor,21,1.95,1.82,0
Clay,Outdoor,61,2.91,1.39,0
Clay,Outdoor,-14,2.44,1.53,0
Clay,Outdoor,-44,1.79,1.97,1
Clay,Outdoor,32,2.03,1.75,1
Clay,Outdoor,556,5.69,1.13,0
Clay,Outdoor,-66,2.49,1.5,0
Clay,Outdoor,-43,1.35,3.1,0
Clay,Outdoor,71,4.46,1.19,1
Clay,Outdoor,-57,1.25,3.8,0
Clay,Outdoor,66,4.6,1.19,0
Clay,Outdoor,59,2.72,1.43,1
Clay,Outdoor,83,1.67,2.15,0
Clay,Outdoor,14,1.87,1.89,0
Clay,Outdoor,-18,1.5,2.51,0
Clay,Outdoor,-45,1.76,2.01,0
Clay,Outdoor,-52,1.15,5.1,0
Clay,Outdoor,33,1.59,2.3,1
Clay,Outdoor,-15,1.83,1.92,0
Clay,Outdoor,-4,1.86,1.9,0
Clay,Outdoor,40,3.12,1.34,0
Clay,Outdoor,-8,2.18,1.65,0
Clay,Outdoor,75,2.22,1.63,1
Clay,Outdoor,9,1.64,2.21,0
Clay,Outdoor,-9,2.67,1.45,0
Clay,Outdoor,51,2.66,1.46,0
Clay,Outdoor,89,2.7,1.44,0
Clay,Outdoor,-14,2.59,1.48,1
Clay,Outdoor,-54,1.51,2.5,0
Clay,Outdoor,10,2.27,1.61,0
Clay,Outdoor,78,3.71,1.27,0
Clay,Outdoor,2,1.86,1.91,0
Clay,Outdoor,60,2.87,1.4,0
Clay,Outdoor,29,1.75,2.05,0
Clay,Outdoor,21,2.14,1.68,1
Clay,Outdoor,-18,1.35,3.13,1
Clay,Outdoor,-64,1.17,4.82,1
Clay,Outdoor,-128,1.51,2.5,1
Clay,Outdoor,-79,1.2,4.35,1
Clay,Outdoor,36,3.1,1.35,1
Clay,Outdoor,31,4.99,1.16,0
Clay,Outdoor,-1,2.02,1.76,1
Clay,Outdoor,19,3.09,1.35,0
Clay,Outdoor,18,2.35,1.57,1
Clay,Outdoor,-20,1.15,5.11,1
Clay,Outdoor,28,3.47,1.29,1
Clay,Outdoor,37,3.31,1.32,0
Clay,Outdoor,-25,1.13,5.7,0
Clay,Outdoor,-139,1.12,5.82,1
Clay,Outdoor,-15,1.32,3.26,0
Clay,Outdoor,17,2.16,1.68,1
Clay,Outdoor,-44,1.07,8.3,1
Clay,Outdoor,35,3.85,1.25,0
Clay,Outdoor,130,3.54,1.29,0
Clay,Outdoor,-17,1.28,3.58,0
Clay,Outdoor,15,2.24,1.63,0
Clay,Outdoor,17,1.67,2.16,1
Clay,Outdoor,-25,2.02,1.77,0
Clay,Outdoor,34,10.11,1.05,0
Clay,Outdoor,70,2.09,1.72,1
Clay,Outdoor,18,2.19,1.66,0
Clay,Outdoor,-289,1.17,4.86,1
Clay,Outdoor,-72,1.79,1.99,1
Clay,Outdoor,-15,2.46,1.52,0
Clay,Outdoor,56,4,1.24,0
Clay,Outdoor,-35,1.14,5.41,1
Clay,Outdoor,-9,1.49,2.57,0
Clay,Outdoor,-38,1.32,3.3,1
Clay,Outdoor,27,2.65,1.46,0
Clay,Outdoor,-59,1.13,5.88,1
Clay,Outdoor,-19,1.44,2.73,0
Clay,Outdoor,-27,1.31,3.36,0
Clay,Outdoor,37,7.25,1.09,0
Clay,Outdoor,32,4.24,1.21,0
Clay,Outdoor,7,2.08,1.72,0
Clay,Outdoor,30,7.57,1.08,0
Clay,Outdoor,26,3.22,1.33,1
Clay,Outdoor,107,10.63,1.04,0
Clay,Outdoor,15,2.28,1.61,1
Clay,Outdoor,14,2.18,1.66,0
Clay,Outdoor,56,4.25,1.21,0
Clay,Outdoor,-14,1.77,2.02,0
Clay,Outdoor,25,5.76,1.13,0
Clay,Outdoor,-37,1.37,3.05,1
Clay,Outdoor,-30,1.2,4.42,1
Clay,Outdoor,4,2.72,1.44,0
Clay,Outdoor,-32,1.27,3.69,1
Clay,Outdoor,5,1.93,1.84,1
Clay,Outdoor,-3,1.71,2.1,0
Clay,Outdoor,2,2.39,1.56,0
Clay,Outdoor,-11,1.09,7.41,1
Clay,Outdoor,15,2.26,1.63,1
Clay,Outdoor,33,3.15,1.35,0
Clay,Outdoor,-26,1.16,5.25,0
Clay,Outdoor,3,5.62,1.14,1
Clay,Outdoor,25,2.56,1.51,0
Clay,Outdoor,12,3.02,1.37,1
Clay,Outdoor,19,2.81,1.41,0
Clay,Outdoor,13,1.88,1.88,0
Clay,Outdoor,-30,1.58,2.34,1
Clay,Outdoor,12,1.64,2.22,1
Clay,Outdoor,13,3.03,1.37,1
Clay,Outdoor,40,4.81,1.17,0
Clay,Outdoor,18,1.55,2.41,0
Clay,Outdoor,42,1.97,1.8,1
Clay,Outdoor,39,1.4,2.9,0
Clay,Outdoor,-17,1.33,3.22,1
Clay,Outdoor,-678,1.83,1.93,1
Clay,Outdoor,-3,2.1,1.71,1
Clay,Outdoor,-53,1.33,3.26,1
Clay,Outdoor,28,5.36,1.15,0
Clay,Outdoor,3,2.12,1.7,1
Clay,Outdoor,-39,1.39,2.97,1
Clay,Outdoor,45,2.02,1.77,1
Clay,Outdoor,-7,1.87,1.9,1
Clay,Outdoor,78,3.59,1.28,0
Clay,Outdoor,-43,1.2,4.4,0
Clay,Outdoor,31,6.53,1.11,0
Clay,Outdoor,-32,1.37,3.05,1
Clay,Outdoor,17,2.11,1.71,0
Clay,Outdoor,-49,1.04,10.52,1
Clay,Outdoor,2,1.41,2.88,1
Clay,Outdoor,38,8.15,1.07,0
Clay,Outdoor,-71,1.23,4.07,0
Clay,Outdoor,-43,1.07,8.2,1
Clay,Outdoor,-45,1.51,2.51,1
Clay,Outdoor,56,4.42,1.2,1
Clay,Outdoor,50,3.43,1.3,1
Clay,Outdoor,58,3.61,1.28,1
Clay,Outdoor,28,2.27,1.61,0
Clay,Outdoor,24,1.83,1.94,1
Clay,Outdoor,3,2.01,1.78,0
Clay,Outdoor,-20,1.3,3.45,0
Clay,Outdoor,31,3.71,1.27,0
Clay,Outdoor,47,4.18,1.22,0
Clay,Outdoor,43,4.82,1.17,0
Clay,Outdoor,-4,2.83,1.42,0
Clay,Outdoor,-64,1.52,2.5,0
Clay,Outdoor,-14,1.41,2.84,1
Clay,Outdoor,70,9.66,1.05,0
Clay,Outdoor,-54,1.25,3.88,0
Clay,Outdoor,64,10.45,1.05,1
Clay,Outdoor,16,2.71,1.45,0
Clay,Outdoor,-2,1.19,4.62,1
Clay,Outdoor,70,6.58,1.11,0
Clay,Outdoor,6,2.41,1.56,1
Clay,Outdoor,-13,1.85,1.93,0
Clay,Outdoor,26,2.28,1.62,0
Clay,Outdoor,-8,1.31,3.41,0
Clay,Outdoor,75,5.63,1.14,0
Clay,Outdoor,-7,1.24,4.02,1
Clay,Outdoor,286,6.09,1.12,0
Clay,Outdoor,12,1.89,1.87,1
Clay,Outdoor,-47,1.24,3.91,1
Clay,Outdoor,-66,1.52,2.47,0
Clay,Outdoor,-20,2.19,1.65,1
Clay,Outdoor,-3,1.76,2.02,1
Clay,Outdoor,97,2.33,1.58,0
Clay,Outdoor,61,3.24,1.33,1
Clay,Outdoor,-28,2,1.78,1
Clay,Outdoor,-214,1.03,11.56,1
Clay,Outdoor,25,1.86,1.89,1
Clay,Outdoor,28,2.97,1.38,1
Clay,Outdoor,-54,1.31,3.33,1
Clay,Outdoor,27,2.23,1.63,0
Clay,Outdoor,15,1.7,2.11,1
Clay,Outdoor,95,4.75,1.17,1
Clay,Outdoor,14,1.9,1.86,0
Clay,Outdoor,29,2.27,1.61,0
Clay,Outdoor,55,3.15,1.34,0
Clay,Outdoor,40,2.21,1.64,0
Clay,Outdoor,67,5.27,1.15,0
Clay,Outdoor,-78,1.53,2.46,0
Clay,Outdoor,15,2.9,1.39,1
Clay,Outdoor,-30,1.53,2.44,1
Clay,Outdoor,14,2.89,1.39,0
Clay,Outdoor,-101,1.1,6.57,1
Clay,Outdoor,57,2.73,1.44,0
Clay,Outdoor,-37,1.6,2.3,0
Clay,Outdoor,-31,1.24,3.97,0
Clay,Outdoor,-50,1.65,2.21,1
Clay,Outdoor,6,1.54,2.43,1
Clay,Outdoor,-5,2.52,1.51,1
Clay,Outdoor,33,2.34,1.57,1
Clay,Outdoor,-212,1.34,3.15,0
Clay,Outdoor,-63,1.72,2.08,1
Clay,Outdoor,-27,1.59,2.3,0
Clay,Outdoor,189,5.14,1.15,0
Clay,Outdoor,87,3.46,1.29,0
Clay,Outdoor,-39,1.43,2.74,1
Clay,Outdoor,-105,1.3,3.4,1
Clay,Outdoor,-31,1.37,2.98,1
Clay,Outdoor,53,1.45,2.67,0
Clay,Outdoor,-28,1.55,2.4,0
Clay,Outdoor,59,4.12,1.22,0
Clay,Outdoor,14,2.35,1.57,1
Clay,Outdoor,40,2.58,1.48,0
Clay,Outdoor,77,5.86,1.12,0
Clay,Outdoor,17,2.67,1.45,0
Clay,Outdoor,8,1.45,2.68,1
Clay,Outdoor,-41,1.31,3.33,1
Clay,Outdoor,41,4.36,1.2,0
Clay,Outdoor,54,5.06,1.16,0
Clay,Outdoor,66,2.75,1.44,1
Clay,Outdoor,-8,2.46,1.53,0
Clay,Outdoor,-159,1.42,2.78,0
Clay,Outdoor,-37,1.29,3.55,1
Clay,Outdoor,16,2.07,1.73,1
Clay,Outdoor,38,2.62,1.47,1
Clay,Outdoor,156,2.92,1.39,1
Clay,Outdoor,-15,1.57,2.38,1
Clay,Outdoor,197,2.77,1.43,0
Clay,Outdoor,-28,1.38,2.99,1
Clay,Outdoor,106,5.03,1.16,0
Clay,Outdoor,-249,1.1,6.48,1
Clay,Outdoor,7,2.12,1.7,1
Clay,Outdoor,87,14.19,1.02,0
Clay,Outdoor,-36,1.6,2.31,1
Clay,Outdoor,4,2.02,1.77,0
Clay,Outdoor,-138,1.12,6.15,1
Clay,Outdoor,-44,1.29,3.53,1
Clay,Outdoor,-134,1.12,5.96,0
Clay,Outdoor,-73,1.2,4.4,1
Clay,Outdoor,143,2.11,1.71,0
Clay,Outdoor,62,5.25,1.15,0
Clay,Outdoor,26,2.79,1.42,0
Clay,Outdoor,87,3.78,1.26,0
Clay,Outdoor,-49,2.32,1.59,0
Clay,Outdoor,11,1.35,3.1,1
Clay,Outdoor,-9,1.92,1.85,1
Clay,Outdoor,-219,1.35,3.14,0
Clay,Outdoor,119,2.94,1.39,1
Clay,Outdoor,67,2.64,1.47,0
Clay,Outdoor,59,7.94,1.08,0
Clay,Outdoor,-10,2.78,1.42,0
Clay,Outdoor,47,4.95,1.17,0
Clay,Outdoor,57,4.17,1.22,0
Clay,Outdoor,-70,1.21,4.34,1
Clay,Outdoor,9,2.4,1.56,1
Clay,Outdoor,-5,3.19,1.34,1
Clay,Outdoor,69,9.04,1.06,1
Clay,Outdoor,-14,1.21,4.26,1
Clay,Outdoor,8,3.89,1.25,0
Clay,Outdoor,-12,2.27,1.62,0
Clay,Outdoor,-134,1.28,3.62,1
Clay,Outdoor,22,1.54,2.44,0
Clay,Outdoor,30,4.83,1.17,0
Clay,Outdoor,104,10.08,1.05,0
Clay,Outdoor,48,8.51,1.07,0
Clay,Outdoor,-183,1.35,3.16,1
Clay,Outdoor,1,3.02,1.38,0
Clay,Outdoor,-12,1.94,1.84,1
Clay,Outdoor,-179,1.32,3.3,1
Clay,Outdoor,26,2.34,1.59,1
Clay,Outdoor,55,2.03,1.76,0
Clay,Outdoor,110,4.17,1.22,0
Clay,Outdoor,25,2.43,1.55,1
Clay,Outdoor,66,4.19,1.22,0
Clay,Outdoor,76,8.36,1.07,0
Clay,Outdoor,65,3.21,1.34,0
Clay,Outdoor,39,1.75,2.06,1
Clay,Outdoor,113,2.9,1.4,0
Clay,Outdoor,37,4.6,1.19,0
Clay,Outdoor,2,1.73,2.08,1
Clay,Outdoor,41,2.98,1.38,1
Clay,Outdoor,-55,1.26,3.76,1
Clay,Outdoor,-15,1.47,2.64,1
Clay,Outdoor,64,3.44,1.31,0
Clay,Outdoor,81,3.16,1.34,1
Clay,Outdoor,38,2.43,1.55,1
Clay,Outdoor,-18,1.43,2.77,1
Clay,Outdoor,191,5.71,1.13,0
Clay,Outdoor,82,1.33,3.21,0
Clay,Outdoor,12,1.46,2.65,1
Clay,Outdoor,189,14.58,1.02,0
Clay,Outdoor,48,2.54,1.5,1
Clay,Outdoor,24,3.18,1.34,0
Clay,Outdoor,-77,1.31,3.4,1
Clay,Outdoor,89,14.99,1.02,0
Clay,Outdoor,27,1.67,2.18,0
Clay,Outdoor,-250,1.06,8.91,1
Clay,Outdoor,42,5.68,1.13,0
Clay,Outdoor,-22,1.81,1.97,1
Clay,Outdoor,67,11.26,1.04,1
Clay,Outdoor,105,2.44,1.54,1
Clay,Outdoor,-78,1.17,5.03,1
Clay,Outdoor,7,1.79,2,1
Clay,Outdoor,-47,1.2,4.42,1
Clay,Outdoor,17,3.27,1.33,0
Clay,Outdoor,-67,1.64,2.22,1
Clay,Outdoor,-174,1.06,8.95,1
Clay,Outdoor,29,4.85,1.17,0
Clay,Outdoor,96,6.68,1.1,0
Clay,Outdoor,-67,1.12,6.02,0
Clay,Outdoor,21,1.54,2.44,0
Clay,Outdoor,93,7.96,1.08,0
Clay,Outdoor,-104,1.12,5.97,1
Clay,Outdoor,74,6.01,1.12,1
Clay,Outdoor,-39,1.39,2.94,1
Clay,Outdoor,64,3.03,1.37,0
Clay,Outdoor,88,3.52,1.29,1
Clay,Outdoor,104,16.62,1.02,0
Clay,Outdoor,34,6,1.12,0
Clay,Outdoor,39,1.82,1.97,0
Clay,Outdoor,19,2.51,1.52,0
Clay,Outdoor,-41,1.18,4.76,1
Clay,Outdoor,5,2.85,1.41,0
Clay,Outdoor,45,2.4,1.56,0
Clay,Outdoor,61,2.34,1.59,1
Clay,Outdoor,-62,1.31,3.39,1
Clay,Outdoor,-41,1.5,2.57,1
Clay,Outdoor,-158,1.15,5.27,1
Clay,Outdoor,6,2.68,1.46,0
Clay,Outdoor,73,3.65,1.28,0
Clay,Outdoor,-9,1.73,2.1,0
Clay,Outdoor,-20,1.29,3.63,1
Clay,Outdoor,-20,1.36,3.12,0
Clay,Outdoor,26,2.77,1.43,0
Clay,Outdoor,8,1.76,2.05,1
Clay,Outdoor,7,2.08,1.74,1
Clay,Outdoor,8,1.7,2.15,1
Clay,Outdoor,-49,1.29,3.55,0
Clay,Outdoor,-13,1.36,3.11,1
Clay,Outdoor,-9,1.29,3.57,1
Clay,Outdoor,-26,1.45,2.76,1
Clay,Outdoor,2,2.52,1.52,0
Clay,Outdoor,8,2.09,1.73,0
Clay,Outdoor,8,2.8,1.43,0
Clay,Outdoor,11,3.57,1.29,1
Clay,Outdoor,-39,1.16,5.27,1
Clay,Outdoor,55,2.56,1.51,0
Clay,Outdoor,-7,1.96,1.84,1
Clay,Outdoor,20,2.27,1.62,1
Clay,Outdoor,14,3.05,1.38,0
Clay,Outdoor,-7,1.92,1.89,1
Clay,Outdoor,69,4.64,1.19,0
Clay,Outdoor,-16,1.09,7.55,1
Clay,Outdoor,-6,2.23,1.66,0
Clay,Outdoor,-23,1.22,4.29,1
Clay,Outdoor,-12,1.34,3.33,1
Grass,Outdoor,-36,1.46,2.65,1
Grass,Outdoor,-34,1.33,3.21,1
Grass,Outdoor,-21,2.66,1.45,1
Grass,Outdoor,-41,2.28,1.59,0
Grass,Outdoor,270,1.82,1.94,1
Grass,Outdoor,-48,1.48,2.58,1
Grass,Outdoor,-53,1.39,2.92,1
Grass,Outdoor,102,1.78,1.98,1
Grass,Outdoor,-142,1.21,4.3,1
Grass,Outdoor,-7,1.99,1.79,0
Grass,Outdoor,65,2.94,1.38,1
Grass,Outdoor,-15,2.64,1.46,0
Grass,Outdoor,288,4.04,1.23,0
Grass,Outdoor,-37,2.12,1.69,1
Grass,Outdoor,-11,1.82,1.94,0
Grass,Outdoor,32,2.2,1.65,0
Grass,Outdoor,-14,1.43,2.77,1
Grass,Outdoor,-46,1.34,3.14,1
Grass,Outdoor,368,3.22,1.33,0
Grass,Outdoor,18,1.69,2.12,0
Grass,Outdoor,-13,1.64,2.22,1
Grass,Outdoor,92,2.89,1.4,1
Grass,Outdoor,16,1.76,2.03,0
Grass,Outdoor,138,2.8,1.42,0
Grass,Outdoor,41,2.2,1.65,0
Grass,Outdoor,-98,1.4,2.88,0
Grass,Outdoor,10,2.36,1.57,0
Grass,Outdoor,39,2.83,1.42,0
Grass,Outdoor,3,2.21,1.65,1
Grass,Outdoor,-97,1.71,2.12,1
Grass,Outdoor,-2,1.73,2.09,0
Grass,Outdoor,-51,1.66,2.17,0
Grass,Outdoor,-16,1.98,1.79,1
Grass,Outdoor,-5,3.13,1.35,0
Grass,Outdoor,-45,1.34,3.2,1
Grass,Outdoor,46,2.99,1.37,0
Grass,Outdoor,17,3.62,1.27,0
Grass,Outdoor,-34,1.73,2.07,0
Grass,Outdoor,-30,1.42,2.79,0
Grass,Outdoor,-20,1.75,2.04,0
Grass,Outdoor,-45,1.78,2,1
Grass,Outdoor,-15,1.45,2.69,0
Grass,Outdoor,43,3.06,1.36,0
Grass,Outdoor,173,6.46,1.11,0
Grass,Outdoor,24,1.76,2.02,1
Grass,Outdoor,-88,2.09,1.71,0
Grass,Outdoor,-105,1.15,5.19,1
Grass,Outdoor,10,2.24,1.63,0
Grass,Outdoor,39,2.55,1.49,0
Grass,Outdoor,66,1.57,2.35,0
Grass,Outdoor,-38,2.37,1.57,0
Grass,Outdoor,58,1.8,1.98,1
Grass,Outdoor,54,4.56,1.19,0
Grass,Outdoor,37,1.7,2.11,1
Grass,Outdoor,97,3.49,1.29,1
Grass,Outdoor,86,1.87,1.9,0
Grass,Outdoor,-50,1.13,5.88,1
Grass,Outdoor,44,2.46,1.53,0
Grass,Outdoor,42,3.67,1.28,0
Grass,Outdoor,-48,1.14,5.6,0
Grass,Outdoor,39,2.33,1.59,1
Grass,Outdoor,26,1.78,2.02,1
Grass,Outdoor,-13,1.77,2,1
Grass,Outdoor,-11,1.86,1.89,1
Grass,Outdoor,42,2.34,1.57,1
Grass,Outdoor,51,2.16,1.67,1
Grass,Outdoor,-145,1.35,3.12,0
Grass,Outdoor,16,2.16,1.67,1
Grass,Outdoor,-38,1.23,4.04,0
Grass,Outdoor,-10,1.8,1.97,0
Grass,Outdoor,-95,1.72,2.08,0
Grass,Outdoor,844,6.98,1.09,0
Grass,Outdoor,-74,2.55,1.5,0
Grass,Outdoor,-85,1.65,2.18,1
Grass,Outdoor,49,2.4,1.55,0
Grass,Outdoor,-32,1.39,2.89,1
Grass,Outdoor,-11,1.13,5.72,1
Grass,Outdoor,13,2.22,1.64,0
Grass,Outdoor,-43,1.35,3.08,0
Grass,Outdoor,-7,2.06,1.73,0
Grass,Outdoor,55,2.01,1.78,1
Grass,Outdoor,5,1.7,2.1,0
Grass,Outdoor,-49,1.25,3.78,1
Grass,Outdoor,39,2.41,1.54,0
Grass,Outdoor,-25,1.49,2.57,1
Grass,Outdoor,43,2.04,1.74,1
Grass,Outdoor,221,8.15,1.07,0
Grass,Outdoor,59,2.96,1.38,1
Grass,Outdoor,-29,1.88,1.86,1
Grass,Outdoor,20,2.87,1.39,0
Grass,Outdoor,-54,1.72,2.09,0
Grass,Outdoor,-133,1.13,5.72,0
Grass,Outdoor,-5,1.67,2.16,1
Grass,Outdoor,-82,1.35,3.08,1
Grass,Outdoor,33,3.03,1.36,0
Grass,Outdoor,-37,1.42,2.78,1
Grass,Outdoor,32,1.81,1.96,1
Grass,Outdoor,-22,2.51,1.51,1
Grass,Outdoor,-60,1.38,2.95,1
Grass,Outdoor,-14,1.64,2.21,1
Grass,Outdoor,6,4.95,1.16,1
Grass,Outdoor,135,2.35,1.58,0
Grass,Outdoor,6,2.12,1.69,1
Grass,Outdoor,-19,1.67,2.16,1
Grass,Outdoor,82,4.25,1.21,0
Grass,Outdoor,21,2.03,1.76,1
Grass,Outdoor,20,2.29,1.6,0
Grass,Outdoor,20,2.82,1.41,0
Grass,Outdoor,40,3.86,1.25,0
Grass,Outdoor,-67,1.67,2.16,1
Grass,Outdoor,-3,1.63,2.26,0
Grass,Outdoor,-40,1.29,3.52,0
Grass,Outdoor,63,3.95,1.24,0
Grass,Outdoor,-53,1.21,4.24,1
Grass,Outdoor,31,2.4,1.56,0
Grass,Outdoor,-9,1.68,2.17,1
Grass,Outdoor,2,2.16,1.69,0
Grass,Outdoor,2,1.93,1.83,0
Grass,Outdoor,16,3.81,1.25,0
Grass,Outdoor,17,1.59,2.3,1
Grass,Outdoor,-24,1.31,3.3,1
Grass,Outdoor,-154,1.26,3.69,1
Grass,Outdoor,1,1.61,2.25,1
Grass,Outdoor,112,1.66,2.17,1
Grass,Outdoor,-309,1.28,3.63,1
Grass,Outdoor,-39,1.64,2.21,1
Grass,Outdoor,-45,2.34,1.58,0
Grass,Outdoor,-14,1.72,2.09,0
Grass,Outdoor,2,2.77,1.42,0
Grass,Outdoor,26,1.63,2.22,1
Grass,Outdoor,42,2.17,1.67,0
Grass,Outdoor,-21,1.73,2.06,1
Grass,Outdoor,-31,1.47,2.61,1
Grass,Outdoor,19,1.89,1.87,0
Grass,Outdoor,138,2.84,1.4,1
Grass,Outdoor,51,3.06,1.36,0
Grass,Outdoor,30,1.75,2.03,0
Grass,Outdoor,-34,1.53,2.45,0
Grass,Outdoor,61,2.85,1.4,0
Grass,Outdoor,22,1.77,2.02,1
Grass,Outdoor,60,4.05,1.22,0
Grass,Outdoor,10,2.33,1.58,1
Grass,Outdoor,-9,3.28,1.32,1
Grass,Outdoor,-43,1.27,3.67,0
Grass,Outdoor,-53,1.21,4.26,1
Grass,Outdoor,2,1.81,1.97,1
Grass,Outdoor,3,1.6,2.28,1
Grass,Outdoor,47,1.96,1.81,1
Grass,Outdoor,-9,1.32,3.27,0
Grass,Outdoor,19,1.61,2.26,1
Grass,Outdoor,-5,1.74,2.06,1
Grass,Outdoor,126,2.28,1.6,1
Grass,Outdoor,-2,2.06,1.73,0
